date,district,rainfall_mm,temperature_c
2022-06-15,Kurunegala,10.1,25.3
2022-06-16,Kurunegala,6.8,25.1
2022-06-17,Kurunegala,6.0,25.0
2022-06-18,Kurunegala,0.5,25.4
2022-06-19,Kurunegala,1.6,25.7
2022-06-20,Kurunegala,3.2,26.1
2022-06-21,Kurunegala,4.6,25.4
2022-06-22,Kurunegala,2.3,25.5
2022-06-23,Kurunegala,0.7,26.2
2022-06-24,Kurunegala,5.8,25.4
2022-06-25,Kurunegala,7.4,25.6
2022-06-26,Kurunegala,1.1,26.2
2022-06-27,Kurunegala,0.8,26.8
2022-06-28,Kurunegala,2.7,26.3
2022-06-29,Kurunegala,2.4,26.4
2022-06-30,Kurunegala,3.3,25.9
2022-07-01,Kurunegala,0.1,26.8
2022-07-02,Kurunegala,1.6,27.1
2022-07-03,Kurunegala,17.4,24.9
2022-07-04,Kurunegala,0.0,26.3
2022-07-05,Kurunegala,5.8,26.2
2022-07-06,Kurunegala,0.7,26.3
2022-07-07,Kurunegala,0.2,26.3
2022-07-08,Kurunegala,0.3,26.3
2022-07-09,Kurunegala,0.4,26.1
2022-07-10,Kurunegala,3.1,25.9
2022-07-11,Kurunegala,5.3,25.3
2022-07-12,Kurunegala,2.6,25.9
2022-07-13,Kurunegala,2.3,25.3
2022-07-14,Kurunegala,3.5,25.2
2022-07-15,Kurunegala,1.3,26.1
2022-07-16,Kurunegala,0.5,26.4
2022-07-17,Kurunegala,0.8,26.7
2022-07-18,Kurunegala,6.6,26.2
2022-07-19,Kurunegala,14.9,26.6
2022-07-20,Kurunegala,3.0,25.7
2022-07-21,Kurunegala,6.5,26.0
2022-07-22,Kurunegala,2.9,25.2
2022-07-23,Kurunegala,9.6,24.8
2022-07-24,Kurunegala,0.9,25.1
2022-07-25,Kurunegala,11.3,25.9
2022-07-26,Kurunegala,4.1,25.8
2022-07-27,Kurunegala,18.2,25.5
2022-07-28,Kurunegala,21.6,24.7
2022-07-29,Kurunegala,2.0,25.2
2022-07-30,Kurunegala,0.5,25.9
2022-07-31,Kurunegala,5.1,25.3
2022-08-01,Kurunegala,19.3,24.0
2022-08-02,Kurunegala,27.7,23.5
2022-08-03,Kurunegala,25.3,23.4
2022-08-04,Kurunegala,18.4,24.1
2022-08-05,Kurunegala,6.2,24.8
2022-08-06,Kurunegala,3.1,25.0
2022-08-07,Kurunegala,2.3,25.4
2022-08-08,Kurunegala,1.3,25.5
2022-08-09,Kurunegala,0.6,25.8
2022-08-10,Kurunegala,0.1,25.9
2022-08-11,Kurunegala,0.2,26.5
2022-08-12,Kurunegala,1.9,26.4
2022-08-13,Kurunegala,0.4,26.7
2022-08-14,Kurunegala,3.1,26.5
2022-08-15,Kurunegala,4.0,26.9
2022-08-16,Kurunegala,0.6,26.6
2022-08-17,Kurunegala,0.7,26.2
2022-08-18,Kurunegala,1.8,26.0
2022-08-19,Kurunegala,4.8,25.9
2022-08-20,Kurunegala,1.8,26.2
2022-08-21,Kurunegala,2.1,26.2
2022-08-22,Kurunegala,9.9,24.5
2022-08-23,Kurunegala,9.3,25.1
2022-08-24,Kurunegala,11.6,24.7
2022-08-25,Kurunegala,2.3,25.4
2022-08-26,Kurunegala,4.8,24.9
2022-08-27,Kurunegala,7.3,24.3
2022-08-28,Kurunegala,2.4,25.2
2022-08-29,Kurunegala,5.5,25.2
2022-08-30,Kurunegala,13.4,25.1
2022-08-31,Kurunegala,29.5,23.3
2022-09-01,Kurunegala,16.7,23.1
2022-09-02,Kurunegala,3.8,24.9
2022-09-03,Kurunegala,4.9,24.7
2022-09-04,Kurunegala,7.9,24.8
2022-09-05,Kurunegala,19.0,24.2
2022-09-06,Kurunegala,2.7,24.3
2022-09-07,Kurunegala,2.1,24.9
2022-09-08,Kurunegala,0.3,25.6
2022-09-09,Kurunegala,1.5,25.7
2022-09-10,Kurunegala,1.0,25.8
2022-09-11,Kurunegala,0.7,25.9
2022-09-12,Kurunegala,1.1,25.7
2022-09-13,Kurunegala,1.4,25.8
2022-09-14,Kurunegala,1.2,25.6
2022-09-15,Kurunegala,2.5,25.5
2022-09-16,Kurunegala,0.2,25.7
2022-09-17,Kurunegala,0.9,25.8
2022-09-18,Kurunegala,1.6,25.6
2022-09-19,Kurunegala,2.2,25.5
2022-09-20,Kurunegala,1.9,25.9
2022-09-21,Kurunegala,0.4,26.2
2022-09-22,Kurunegala,0.6,26.1
2022-09-23,Kurunegala,0.3,26.1
2022-09-24,Kurunegala,0.1,26.3
2022-09-25,Kurunegala,4.7,26.6
2022-09-26,Kurunegala,1.7,25.8
2022-09-27,Kurunegala,0.2,26.5
2022-09-28,Kurunegala,0.9,26.3
2022-09-29,Kurunegala,2.0,26.1
2022-09-30,Kurunegala,3.7,25.3
2022-10-01,Kurunegala,9.5,24.2
2022-10-02,Kurunegala,37.5,23.9
2022-10-03,Kurunegala,10.2,24.0
2022-10-04,Kurunegala,0.6,25.4
2022-10-05,Kurunegala,9.6,25.3
2022-10-06,Kurunegala,1.7,25.2
2022-10-07,Kurunegala,0.8,25.5
2022-10-08,Kurunegala,1.6,25.5
2022-10-09,Kurunegala,9.6,25.2
2022-10-10,Kurunegala,7.2,25.7
2022-10-11,Kurunegala,9.1,25.3
2022-10-12,Kurunegala,16.7,24.5
2022-10-13,Kurunegala,30.9,23.9
2022-10-14,Kurunegala,16.7,23.8
2022-10-15,Kurunegala,11.6,23.7
2022-10-16,Kurunegala,15.2,24.4
2022-10-17,Kurunegala,11.7,23.8
2022-10-18,Kurunegala,18.9,23.6
2022-10-19,Kurunegala,7.2,25.0
2022-10-20,Kurunegala,32.2,23.6
2022-10-21,Kurunegala,34.6,23.1
2022-10-22,Kurunegala,0.6,24.2
2022-10-23,Kurunegala,14.5,24.0
2022-10-24,Kurunegala,7.0,23.9
2022-10-25,Kurunegala,4.0,25.0
2022-10-26,Kurunegala,12.7,25.3
2022-10-27,Kurunegala,0.5,25.6
2022-10-28,Kurunegala,0.5,25.9
2022-10-29,Kurunegala,0.0,25.9
2022-10-30,Kurunegala,12.9,24.5
2022-10-31,Kurunegala,16.4,25.0
2022-11-01,Kurunegala,25.0,23.4
2022-11-02,Kurunegala,21.6,24.1
2022-11-03,Kurunegala,21.5,23.5
2022-11-04,Kurunegala,26.2,23.8
2022-11-05,Kurunegala,26.7,23.9
2022-11-06,Kurunegala,0.0,25.3
2022-11-07,Kurunegala,3.3,24.3
2022-11-08,Kurunegala,19.0,24.9
2022-11-09,Kurunegala,4.8,24.2
2022-11-10,Kurunegala,0.8,24.5
2022-11-11,Kurunegala,71.8,23.7
2022-11-12,Kurunegala,14.9,24.0
2022-11-13,Kurunegala,25.7,24.0
2022-11-14,Kurunegala,19.7,24.0
2022-11-15,Kurunegala,0.2,24.9
2022-11-16,Kurunegala,0.7,25.3
2022-11-17,Kurunegala,0.0,24.8
2022-11-18,Kurunegala,0.0,24.3
2022-11-19,Kurunegala,3.7,23.5
2022-11-20,Kurunegala,0.0,24.4
2022-11-21,Kurunegala,0.0,24.3
2022-11-22,Kurunegala,0.0,25.0
2022-11-23,Kurunegala,0.0,25.2
2022-11-24,Kurunegala,0.1,25.4
2022-11-25,Kurunegala,0.0,25.4
2022-11-26,Kurunegala,0.4,24.9
2022-11-27,Kurunegala,3.4,25.1
2022-11-28,Kurunegala,0.0,26.1
2022-11-29,Kurunegala,0.7,26.1
2022-11-30,Kurunegala,0.0,25.8
2022-12-01,Kurunegala,1.6,26.1
2022-12-02,Kurunegala,17.4,25.0
2022-12-03,Kurunegala,5.2,24.4
2022-12-04,Kurunegala,23.2,23.8
2022-12-05,Kurunegala,0.9,24.7
2022-12-06,Kurunegala,0.5,24.9
2022-12-07,Kurunegala,0.1,23.8
2022-12-08,Kurunegala,2.8,22.6
2022-12-09,Kurunegala,4.7,23.2
2022-12-10,Kurunegala,2.8,24.1
2022-12-11,Kurunegala,11.7,24.3
2022-12-12,Kurunegala,12.1,24.0
2022-12-13,Kurunegala,0.2,24.9
2022-12-14,Kurunegala,0.2,24.9
2022-12-15,Kurunegala,1.2,24.5
2022-12-16,Kurunegala,1.8,24.3
2022-12-17,Kurunegala,1.9,24.2
2022-12-18,Kurunegala,9.0,23.5
2022-12-19,Kurunegala,36.8,23.4
2022-12-20,Kurunegala,1.7,24.6
2022-12-21,Kurunegala,16.1,24.1
2022-12-22,Kurunegala,6.6,24.2
2022-12-23,Kurunegala,2.0,24.3
2022-12-24,Kurunegala,5.4,24.0
2022-12-25,Kurunegala,43.9,23.0
2022-12-26,Kurunegala,9.3,23.9
2022-12-27,Kurunegala,3.7,24.8
2022-12-28,Kurunegala,1.5,24.7
2022-12-29,Kurunegala,0.0,25.1
2022-12-30,Kurunegala,0.0,23.9
2022-12-31,Kurunegala,0.0,23.7
2023-01-01,Kurunegala,0.0,23.9
2023-01-02,Kurunegala,0.0,24.1
2023-01-03,Kurunegala,0.0,24.1
2023-01-04,Kurunegala,0.0,24.2
2023-01-05,Kurunegala,0.3,24.9
2023-01-06,Kurunegala,1.1,24.5
2023-01-07,Kurunegala,3.2,24.3
2023-01-08,Kurunegala,0.7,24.4
2023-01-09,Kurunegala,0.0,24.3
2023-01-10,Kurunegala,0.0,23.5
2023-01-11,Kurunegala,0.0,23.3
2023-01-12,Kurunegala,0.0,23.2
2023-01-13,Kurunegala,0.0,23.4
2023-01-14,Kurunegala,0.0,24.5
2023-01-15,Kurunegala,0.4,24.6
2023-01-16,Kurunegala,16.9,24.3
2023-01-17,Kurunegala,4.8,24.5
2023-01-18,Kurunegala,0.0,24.6
2023-01-19,Kurunegala,0.0,23.5
2023-01-20,Kurunegala,0.0,24.1
2023-01-21,Kurunegala,2.3,23.3
2023-01-22,Kurunegala,3.7,23.5
2023-01-23,Kurunegala,8.8,25.0
2023-01-24,Kurunegala,0.8,24.4
2023-01-25,Kurunegala,0.0,24.3
2023-01-26,Kurunegala,0.5,24.4
2023-01-27,Kurunegala,0.2,24.5
2023-01-28,Kurunegala,0.0,24.6
2023-01-29,Kurunegala,0.3,23.9
2023-01-30,Kurunegala,6.1,24.4
2023-01-31,Kurunegala,18.0,23.3
2023-02-01,Kurunegala,2.3,23.9
2023-02-02,Kurunegala,32.1,23.5
2023-02-03,Kurunegala,9.4,24.9
2023-02-04,Kurunegala,3.9,24.7
2023-02-05,Kurunegala,0.0,25.6
2023-02-06,Kurunegala,0.1,24.6
2023-02-07,Kurunegala,2.8,25.0
2023-02-08,Kurunegala,0.0,25.3
2023-02-09,Kurunegala,0.0,24.8
2023-02-10,Kurunegala,0.0,25.1
2023-02-11,Kurunegala,0.0,25.0
2023-02-12,Kurunegala,0.0,25.3
2023-02-13,Kurunegala,0.0,24.6
2023-02-14,Kurunegala,0.0,24.7
2023-02-15,Kurunegala,0.0,23.9
2023-02-16,Kurunegala,0.0,23.8
2023-02-17,Kurunegala,0.0,25.1
2023-02-18,Kurunegala,0.6,25.6
2023-02-19,Kurunegala,21.7,25.0
2023-02-20,Kurunegala,5.4,24.9
2023-02-21,Kurunegala,0.2,25.6
2023-02-22,Kurunegala,0.0,25.4
2023-02-23,Kurunegala,0.0,26.1
2023-02-24,Kurunegala,1.6,25.9
2023-02-25,Kurunegala,0.1,26.6
2023-02-26,Kurunegala,0.0,25.0
2023-02-27,Kurunegala,5.5,24.6
2023-02-28,Kurunegala,2.2,25.1
2023-03-01,Kurunegala,0.7,26.1
2023-03-02,Kurunegala,0.0,26.4
2023-03-03,Kurunegala,2.6,26.1
2023-03-04,Kurunegala,2.7,25.6
2023-03-05,Kurunegala,0.1,26.4
2023-03-06,Kurunegala,2.2,26.4
2023-03-07,Kurunegala,0.5,27.0
2023-03-08,Kurunegala,0.4,26.7
2023-03-09,Kurunegala,0.9,26.6
2023-03-10,Kurunegala,1.0,26.5
2023-03-11,Kurunegala,2.5,26.5
2023-03-12,Kurunegala,1.6,26.8
2023-03-13,Kurunegala,3.8,26.8
2023-03-14,Kurunegala,0.4,26.6
2023-03-15,Kurunegala,2.5,27.0
2023-03-16,Kurunegala,29.0,25.5
2023-03-17,Kurunegala,0.1,27.0
2023-03-18,Kurunegala,16.4,26.1
2023-03-19,Kurunegala,6.9,25.8
2023-03-20,Kurunegala,17.4,25.4
2023-03-21,Kurunegala,6.2,26.3
2023-03-22,Kurunegala,1.8,26.3
2023-03-23,Kurunegala,7.7,25.4
2023-03-24,Kurunegala,0.7,26.7
2023-03-25,Kurunegala,0.5,27.1
2023-03-26,Kurunegala,1.9,27.0
2023-03-27,Kurunegala,0.4,27.7
2023-03-28,Kurunegala,0.0,28.1
2023-03-29,Kurunegala,1.7,28.0
2023-03-30,Kurunegala,0.1,27.6
2023-03-31,Kurunegala,3.3,27.9
2023-04-01,Kurunegala,1.1,27.7
2023-04-02,Kurunegala,0.8,26.8
2023-04-03,Kurunegala,0.9,27.1
2023-04-04,Kurunegala,9.4,25.3
2023-04-05,Kurunegala,1.1,26.4
2023-04-06,Kurunegala,0.3,27.3
2023-04-07,Kurunegala,0.1,27.5
2023-04-08,Kurunegala,9.4,25.9
2023-04-09,Kurunegala,0.4,27.5
2023-04-10,Kurunegala,1.6,27.7
2023-04-11,Kurunegala,0.0,27.8
2023-04-12,Kurunegala,0.0,28.2
2023-04-13,Kurunegala,0.7,28.8
2023-04-14,Kurunegala,1.7,28.4
2023-04-15,Kurunegala,1.5,27.7
2023-04-16,Kurunegala,2.2,27.4
2023-04-17,Kurunegala,0.2,28.7
2023-04-18,Kurunegala,0.4,29.0
2023-04-19,Kurunegala,0.5,29.0
2023-04-20,Kurunegala,2.4,27.7
2023-04-21,Kurunegala,2.2,27.4
2023-04-22,Kurunegala,5.2,27.0
2023-04-23,Kurunegala,7.5,27.7
2023-04-24,Kurunegala,9.2,26.6
2023-04-25,Kurunegala,7.5,26.2
2023-04-26,Kurunegala,3.7,26.0
2023-04-27,Kurunegala,12.3,26.1
2023-04-28,Kurunegala,22.0,25.6
2023-04-29,Kurunegala,23.6,25.5
2023-04-30,Kurunegala,32.5,25.8
2023-05-01,Kurunegala,17.4,25.6
2023-05-02,Kurunegala,14.3,25.6
2023-05-03,Kurunegala,24.7,25.1
2023-05-04,Kurunegala,22.4,25.7
2023-05-05,Kurunegala,10.4,24.7
2023-05-06,Kurunegala,8.1,26.2
2023-05-07,Kurunegala,3.4,25.8
2023-05-08,Kurunegala,10.1,26.0
2023-05-09,Kurunegala,17.6,25.6
2023-05-10,Kurunegala,6.1,25.8
2023-05-11,Kurunegala,2.1,25.9
2023-05-12,Kurunegala,1.4,26.5
2023-05-13,Kurunegala,2.4,26.7
2023-05-14,Kurunegala,1.2,26.9
2023-05-15,Kurunegala,2.7,27.5
2023-05-16,Kurunegala,0.7,28.0
2023-05-17,Kurunegala,0.8,27.9
2023-05-18,Kurunegala,3.8,27.2
2023-05-19,Kurunegala,1.4,26.8
2023-05-20,Kurunegala,2.1,26.7
2023-05-21,Kurunegala,0.7,26.6
2023-05-22,Kurunegala,2.5,26.5
2023-05-23,Kurunegala,3.3,27.0
2023-05-24,Kurunegala,0.9,27.3
2023-05-25,Kurunegala,0.0,27.6
2023-05-26,Kurunegala,1.6,27.4
2023-05-27,Kurunegala,1.7,27.6
2023-05-28,Kurunegala,1.6,27.3
2023-05-29,Kurunegala,1.8,27.9
2023-05-30,Kurunegala,2.1,27.0
2023-05-31,Kurunegala,1.1,27.3
2023-06-01,Kurunegala,2.5,26.7
2023-06-02,Kurunegala,1.8,27.0
2023-06-03,Kurunegala,4.2,27.3
2023-06-04,Kurunegala,3.5,26.7
2023-06-05,Kurunegala,2.2,26.7
2023-06-06,Kurunegala,1.5,27.1
2023-06-07,Kurunegala,10.0,26.2
2023-06-08,Kurunegala,2.3,26.4
2023-06-09,Kurunegala,1.7,26.8
2023-06-10,Kurunegala,0.6,27.4
2023-06-11,Kurunegala,6.2,26.8
2023-06-12,Kurunegala,7.3,26.5
2023-06-13,Kurunegala,6.1,26.2
2023-06-14,Kurunegala,1.8,26.8
2023-06-15,Kurunegala,0.8,27.7
2023-06-16,Kurunegala,0.5,27.5
2023-06-17,Kurunegala,1.9,26.2
2023-06-18,Kurunegala,9.5,25.5
2023-06-19,Kurunegala,0.9,26.7
2023-06-20,Kurunegala,3.7,26.4
2023-06-21,Kurunegala,4.4,25.7
2023-06-22,Kurunegala,0.7,27.0
2023-06-23,Kurunegala,1.9,26.8
2023-06-24,Kurunegala,0.1,27.3
2023-06-25,Kurunegala,3.8,26.0
2023-06-26,Kurunegala,4.9,25.2
2023-06-27,Kurunegala,10.1,25.2
2023-06-28,Kurunegala,1.7,26.0
2023-06-29,Kurunegala,2.3,25.5
2023-06-30,Kurunegala,3.9,26.6
2023-07-01,Kurunegala,2.1,26.1
2023-07-02,Kurunegala,22.9,25.4
2023-07-03,Kurunegala,10.9,25.1
2023-07-04,Kurunegala,17.1,24.4
2023-07-05,Kurunegala,31.8,23.3
2023-07-06,Kurunegala,9.1,24.8
2023-07-07,Kurunegala,7.3,25.8
2023-07-08,Kurunegala,3.4,26.3
2023-07-09,Kurunegala,0.5,26.8
2023-07-10,Kurunegala,2.7,26.4
2023-07-11,Kurunegala,0.3,26.7
2023-07-12,Kurunegala,0.2,27.0
2023-07-13,Kurunegala,2.0,26.0
2023-07-14,Kurunegala,5.1,26.1
2023-07-15,Kurunegala,1.8,26.8
2023-07-16,Kurunegala,1.5,26.8
2023-07-17,Kurunegala,3.4,26.6
2023-07-18,Kurunegala,4.0,26.2
2023-07-19,Kurunegala,3.5,26.4
2023-07-20,Kurunegala,2.3,26.2
2023-07-21,Kurunegala,0.3,27.1
2023-07-22,Kurunegala,1.9,26.9
2023-07-23,Kurunegala,2.8,26.1
2023-07-24,Kurunegala,12.6,25.3
2023-07-25,Kurunegala,4.2,25.6
2023-07-26,Kurunegala,5.0,25.9
2023-07-27,Kurunegala,1.1,27.0
2023-07-28,Kurunegala,0.0,27.2
2023-07-29,Kurunegala,0.3,27.1
2023-07-30,Kurunegala,0.1,27.1
2023-07-31,Kurunegala,0.7,27.0
2023-08-01,Kurunegala,0.0,26.8
2023-08-02,Kurunegala,0.0,27.3
2023-08-03,Kurunegala,0.5,27.2
2023-08-04,Kurunegala,0.9,27.3
2023-08-05,Kurunegala,1.5,27.7
2023-08-06,Kurunegala,0.0,27.7
2023-08-07,Kurunegala,0.6,27.3
2023-08-08,Kurunegala,1.0,27.3
2023-08-09,Kurunegala,1.0,27.6
2023-08-10,Kurunegala,0.1,27.5
2023-08-11,Kurunegala,2.2,27.3
2023-08-12,Kurunegala,2.4,26.5
2023-08-13,Kurunegala,0.5,27.4
2023-08-14,Kurunegala,0.2,27.3
2023-08-15,Kurunegala,0.4,27.1
2023-08-16,Kurunegala,0.4,27.2
2023-08-17,Kurunegala,0.0,27.6
2023-08-18,Kurunegala,0.6,27.2
2023-08-19,Kurunegala,0.0,27.4
2023-08-20,Kurunegala,0.0,27.8
2023-08-21,Kurunegala,0.9,28.4
2023-08-22,Kurunegala,1.1,28.2
2023-08-23,Kurunegala,2.0,28.1
2023-08-24,Kurunegala,0.0,28.1
2023-08-25,Kurunegala,0.5,28.0
2023-08-26,Kurunegala,0.8,28.0
2023-08-27,Kurunegala,0.7,28.3
2023-08-28,Kurunegala,3.5,27.2
2023-08-29,Kurunegala,2.7,26.7
2023-08-30,Kurunegala,6.8,26.3
2023-08-31,Kurunegala,6.0,25.9
2023-09-01,Kurunegala,2.9,25.6
2023-09-02,Kurunegala,6.5,25.4
2023-09-03,Kurunegala,3.8,24.9
2023-09-04,Kurunegala,26.3,24.1
2023-09-05,Kurunegala,8.8,24.3
2023-09-06,Kurunegala,10.9,23.8
2023-09-07,Kurunegala,9.0,24.1
2023-09-08,Kurunegala,9.9,24.5
2023-09-09,Kurunegala,6.7,25.3
2023-09-10,Kurunegala,8.7,25.1
2023-09-11,Kurunegala,11.5,24.4
2023-09-12,Kurunegala,2.3,25.7
2023-09-13,Kurunegala,5.4,25.4
2023-09-14,Kurunegala,1.3,25.2
2023-09-15,Kurunegala,0.7,26.1
2023-09-16,Kurunegala,0.4,27.0
2023-09-17,Kurunegala,6.7,25.9
2023-09-18,Kurunegala,6.1,25.5
2023-09-19,Kurunegala,5.2,24.7
2023-09-20,Kurunegala,1.8,25.4
2023-09-21,Kurunegala,0.9,26.5
2023-09-22,Kurunegala,3.9,25.2
2023-09-23,Kurunegala,2.9,25.8
2023-09-24,Kurunegala,2.8,26.0
2023-09-25,Kurunegala,6.8,25.6
2023-09-26,Kurunegala,7.6,25.3
2023-09-27,Kurunegala,2.2,25.3
2023-09-28,Kurunegala,1.3,25.0
2023-09-29,Kurunegala,15.0,24.1
2023-09-30,Kurunegala,12.6,25.2
2023-10-01,Kurunegala,8.0,24.6
2023-10-02,Kurunegala,17.9,24.8
2023-10-03,Kurunegala,11.5,25.1
2023-10-04,Kurunegala,2.1,25.3
2023-10-05,Kurunegala,14.9,24.7
2023-10-06,Kurunegala,8.1,25.1
2023-10-07,Kurunegala,9.3,25.4
2023-10-08,Kurunegala,7.4,25.9
2023-10-09,Kurunegala,15.8,25.7
2023-10-10,Kurunegala,8.1,25.5
2023-10-11,Kurunegala,4.2,24.8
2023-10-12,Kurunegala,4.3,24.9
2023-10-13,Kurunegala,11.5,24.7
2023-10-14,Kurunegala,16.1,24.9
2023-10-15,Kurunegala,29.7,23.9
2023-10-16,Kurunegala,0.2,25.9
2023-10-17,Kurunegala,18.2,24.7
2023-10-18,Kurunegala,31.4,24.1
2023-10-19,Kurunegala,13.3,24.1
2023-10-20,Kurunegala,14.5,24.5
2023-10-21,Kurunegala,19.0,24.7
2023-10-22,Kurunegala,25.8,24.9
2023-10-23,Kurunegala,6.9,25.0
2023-10-24,Kurunegala,1.7,25.5
2023-10-25,Kurunegala,1.1,25.6
2023-10-26,Kurunegala,0.2,26.4
2023-10-27,Kurunegala,2.3,26.1
2023-10-28,Kurunegala,9.1,24.9
2023-10-29,Kurunegala,15.3,24.8
2023-10-30,Kurunegala,48.9,25.0
2023-10-31,Kurunegala,2.6,25.7
2023-11-01,Kurunegala,10.2,25.3
2023-11-02,Kurunegala,11.4,24.9
2023-11-03,Kurunegala,26.8,24.5
2023-11-04,Kurunegala,29.6,24.6
2023-11-05,Kurunegala,13.6,24.7
2023-11-06,Kurunegala,30.1,25.1
2023-11-07,Kurunegala,9.2,24.9
2023-11-08,Kurunegala,17.3,25.0
2023-11-09,Kurunegala,22.5,24.8
2023-11-10,Kurunegala,37.9,24.6
2023-11-11,Kurunegala,15.5,24.6
2023-11-12,Kurunegala,16.9,25.1
2023-11-13,Kurunegala,10.6,24.9
2023-11-14,Kurunegala,3.5,24.8
2023-11-15,Kurunegala,14.3,24.7
2023-11-16,Kurunegala,11.6,25.3
2023-11-17,Kurunegala,5.7,25.3
2023-11-18,Kurunegala,16.5,24.9
2023-11-19,Kurunegala,47.4,24.4
2023-11-20,Kurunegala,22.3,24.9
2023-11-21,Kurunegala,28.4,24.9
2023-11-22,Kurunegala,71.7,24.6
2023-11-23,Kurunegala,40.6,25.2
2023-11-24,Kurunegala,0.3,25.5
2023-11-25,Kurunegala,0.7,25.5
2023-11-26,Kurunegala,4.5,25.3
2023-11-27,Kurunegala,19.3,25.4
2023-11-28,Kurunegala,8.5,24.8
2023-11-29,Kurunegala,7.0,25.1
2023-11-30,Kurunegala,10.7,25.0
2023-12-01,Kurunegala,11.3,24.3
2023-12-02,Kurunegala,22.6,24.6
2023-12-03,Kurunegala,9.5,24.4
2023-12-04,Kurunegala,11.6,24.5
2023-12-05,Kurunegala,7.3,25.1
2023-12-06,Kurunegala,4.2,25.2
2023-12-07,Kurunegala,4.6,25.4
2023-12-08,Kurunegala,14.3,24.8
2023-12-09,Kurunegala,17.7,24.8
2023-12-10,Kurunegala,14.3,24.8
2023-12-11,Kurunegala,3.3,25.8
2023-12-12,Kurunegala,5.6,25.2
2023-12-13,Kurunegala,0.1,25.8
2023-12-14,Kurunegala,13.9,25.1
2023-12-15,Kurunegala,20.4,24.8
2023-12-16,Kurunegala,25.4,24.6
2023-12-17,Kurunegala,45.4,24.5
2023-12-18,Kurunegala,15.8,24.5
2023-12-19,Kurunegala,1.6,25.4
2023-12-20,Kurunegala,1.2,26.2
2023-12-21,Kurunegala,0.1,26.3
2023-12-22,Kurunegala,0.0,26.2
2023-12-23,Kurunegala,0.0,26.0
2023-12-24,Kurunegala,0.2,26.1
2023-12-25,Kurunegala,0.0,26.1
2023-12-26,Kurunegala,0.1,25.7
2023-12-27,Kurunegala,1.2,25.3
2023-12-28,Kurunegala,1.3,25.9
2023-12-29,Kurunegala,6.4,25.7
2023-12-30,Kurunegala,12.9,25.6
2023-12-31,Kurunegala,3.2,25.8
2024-01-01,Kurunegala,15.7,24.8
2024-01-02,Kurunegala,5.6,25.1
2024-01-03,Kurunegala,0.7,25.8
2024-01-04,Kurunegala,0.0,26.2
2024-01-05,Kurunegala,5.4,25.9
2024-01-06,Kurunegala,6.4,25.3
2024-01-07,Kurunegala,7.2,25.0
2024-01-08,Kurunegala,21.7,24.8
2024-01-09,Kurunegala,17.7,24.5
2024-01-10,Kurunegala,15.7,24.8
2024-01-11,Kurunegala,12.7,25.6
2024-01-12,Kurunegala,0.0,25.8
2024-01-13,Kurunegala,0.0,25.2
2024-01-14,Kurunegala,0.0,25.0
2024-01-15,Kurunegala,0.0,23.8
2024-01-16,Kurunegala,0.0,23.9
2024-01-17,Kurunegala,0.0,24.9
2024-01-18,Kurunegala,2.5,25.3
2024-01-19,Kurunegala,2.7,24.8
2024-01-20,Kurunegala,4.3,25.3
2024-01-21,Kurunegala,0.0,26.3
2024-01-22,Kurunegala,0.0,26.1
2024-01-23,Kurunegala,0.0,25.1
2024-01-24,Kurunegala,0.0,24.4
2024-01-25,Kurunegala,0.0,24.1
2024-01-26,Kurunegala,0.0,24.6
2024-01-27,Kurunegala,0.0,25.7
2024-01-28,Kurunegala,0.7,26.2
2024-01-29,Kurunegala,0.3,26.2
2024-01-30,Kurunegala,6.9,26.0
2024-01-31,Kurunegala,14.7,24.8
2024-02-01,Kurunegala,3.3,25.6
2024-02-02,Kurunegala,0.0,26.5
2024-02-03,Kurunegala,0.0,26.3
2024-02-04,Kurunegala,1.0,25.7
2024-02-05,Kurunegala,0.9,26.7
2024-02-06,Kurunegala,0.0,26.7
2024-02-07,Kurunegala,0.0,25.9
2024-02-08,Kurunegala,0.0,25.7
2024-02-09,Kurunegala,0.0,25.9
2024-02-10,Kurunegala,0.0,26.5
2024-02-11,Kurunegala,0.0,26.5
2024-02-12,Kurunegala,1.0,27.0
2024-02-13,Kurunegala,0.5,27.2
2024-02-14,Kurunegala,0.2,27.7
2024-02-15,Kurunegala,3.0,27.4
2024-02-16,Kurunegala,2.0,26.9
2024-02-17,Kurunegala,0.0,27.6
2024-02-18,Kurunegala,0.0,27.0
2024-02-19,Kurunegala,0.0,27.2
2024-02-20,Kurunegala,1.0,27.8
2024-02-21,Kurunegala,0.0,28.9
2024-02-22,Kurunegala,1.0,28.4
2024-02-23,Kurunegala,0.6,29.3
2024-02-24,Kurunegala,0.0,29.1
2024-02-25,Kurunegala,0.0,28.4
2024-02-26,Kurunegala,0.1,28.3
2024-02-27,Kurunegala,0.0,28.3
2024-02-28,Kurunegala,0.0,27.6
2024-02-29,Kurunegala,1.0,27.5
2024-03-01,Kurunegala,0.0,27.4
2024-03-02,Kurunegala,0.0,27.5
2024-03-03,Kurunegala,0.0,28.0
2024-03-04,Kurunegala,0.0,28.1
2024-03-05,Kurunegala,0.0,28.7
2024-03-06,Kurunegala,0.0,28.4
2024-03-07,Kurunegala,0.0,28.2
2024-03-08,Kurunegala,0.2,28.5
2024-03-09,Kurunegala,0.0,29.2
2024-03-10,Kurunegala,0.0,29.3
